layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
features.0,0,0,0,0.12723587453365326,0.027646485716104507
features.0,0,0,1,0.34773463010787964,0.13041755557060242
features.0,0,0,2,0.6204355955123901,0.3510676622390747
features.0,0,0,3,0.43753939867019653,0.38529330492019653
features.0,0,0,4,0.48610931634902954,0.19681823253631592
features.0,0,0,5,0.7436588406562805,0.5207573771476746
features.0,0,0,6,0.8553545475006104,0.6345224976539612
features.0,0,0,7,0.6054425239562988,0.6442569494247437
features.0,0,0,8,0.6735501289367676,0.4325845241546631
features.0,0,0,9,0.7977509498596191,0.09834198653697968
features.0,0,0,10,0.6767988801002502,0.6458603739738464
features.0,0,0,11,0.6034889221191406,0.5346177220344543
features.0,0,0,12,0.6796311140060425,0.33264490962028503
features.0,0,0,13,0.8166460394859314,0.5862274169921875
features.0,0,0,14,0.06881509721279144,0.09947225451469421
features.0,0,0,15,0.4533863365650177,0.14340166747570038
features.0,0,0,16,0.3505070209503174,0.44353047013282776
features.0,0,0,17,0.10920193046331406,0.1916322559118271
features.0,0,0,18,0.23790904879570007,0.33981984853744507
features.0,0,0,19,0.12215577065944672,0.07856924086809158
features.0,0,0,20,0.2497846484184265,0.3093780279159546
features.0,0,0,21,-0.19685429334640503,0.21528953313827515
features.0,0,0,22,0.4288206696510315,-0.003111214144155383
features.0,0,0,23,0.751112163066864,0.5224668979644775
features.0,0,0,24,0.40294349193573,0.21167005598545074
features.0,0,0,25,0.6695153713226318,0.5823498964309692
features.0,0,0,26,0.6106982827186584,0.5075899362564087
features.0,0,0,27,0.5093836784362793,0.3329186737537384
features.0,0,0,28,0.04389023780822754,0.1319373995065689
features.0,0,0,29,-0.047083593904972076,0.29535484313964844
features.0,0,0,30,-0.14999383687973022,0.19451022148132324
features.0,0,0,31,0.7738100290298462,0.5342109799385071
features.0,0,0,32,0.45302268862724304,0.3821728825569153
features.0,0,0,33,0.5053794384002686,0.12524908781051636
features.0,0,0,34,0.5138205289840698,0.44704630970954895
features.0,0,0,35,0.1337893307209015,0.11407619714736938
features.0,0,0,36,0.4767003059387207,0.07673046737909317
features.0,0,0,37,0.38797903060913086,0.28980159759521484
features.0,0,0,38,0.5204370617866516,0.45554646849632263
features.0,0,0,39,0.42735061049461365,0.21663062274456024
features.0,0,0,40,0.6530328392982483,0.5987364053726196
features.0,0,0,41,0.5099316835403442,0.354375958442688
features.0,0,0,42,0.5183952450752258,0.5069342851638794
features.0,0,0,43,0.7677375078201294,0.46572771668434143
features.0,0,0,44,0.7131189107894897,0.5606448650360107
features.0,0,0,45,0.6043844819068909,0.312444806098938
features.0,0,0,46,0.1678106039762497,0.47875380516052246
features.0,0,0,47,-0.0788521096110344,0.35009175539016724
features.0,0,0,48,0.7136586308479309,0.394915372133255
features.0,0,0,49,0.7019054293632507,0.6233130693435669
features.0,0,0,50,-0.37918102741241455,-0.04783874377608299
features.0,0,0,51,0.507021427154541,0.05482127144932747
features.0,0,0,52,0.6902714967727661,0.288843035697937
features.0,0,0,53,0.5911397933959961,0.5563607811927795
features.0,0,0,54,0.4680146872997284,0.17986218631267548
