layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
stem.1,0,0,0,-0.014675341546535492,0.07342442870140076
stem.1,0,0,1,-0.06519152969121933,0.23008105158805847
stem.1,0,0,2,-0.18349885940551758,0.03694264590740204
stem.1,0,0,3,-0.14232850074768066,-0.028993656858801842
stem.1,0,0,4,0.0004218071699142456,0.18491438031196594
stem.1,0,0,5,0.1273241490125656,0.2075609266757965
stem.1,0,0,6,-0.0738535225391388,0.3215911388397217
stem.1,0,0,7,0.18272794783115387,0.23442980647087097
stem.1,0,0,8,0.19868624210357666,0.2140989899635315
stem.1,0,0,9,-0.06325960904359818,0.18536850810050964
stem.1,0,0,10,0.30941927433013916,0.3317475914955139
stem.1,0,0,11,0.15343385934829712,0.10135667771100998
stem.1,0,0,12,0.0988212525844574,0.280607134103775
stem.1,0,0,13,0.13523679971694946,0.29969969391822815
stem.1,0,0,14,0.0002619456499814987,0.14756040275096893
stem.1,0,0,15,0.12204711139202118,0.13962270319461823
stem.1,0,0,16,0.10739313811063766,0.1903606355190277
stem.1,0,0,17,-0.12346327304840088,0.13944415748119354
stem.1,0,0,18,-0.03893110528588295,0.2671741247177124
stem.1,0,0,19,0.025904744863510132,0.15909253060817719
stem.1,0,0,20,-0.012050777673721313,0.21793150901794434
stem.1,0,0,21,0.014406755566596985,0.13147766888141632
stem.1,0,0,22,0.09368771314620972,0.14905515313148499
stem.1,0,0,23,-0.12146928906440735,-0.20966151356697083
stem.1,0,0,24,0.9669402837753296,0.9450937509536743
stem.1,0,0,25,0.44919490814208984,0.3842185437679291
stem.1,0,0,26,0.24847398698329926,0.31355831027030945
stem.1,0,0,27,0.2064821720123291,0.15606744587421417
stem.1,0,0,28,0.14127525687217712,0.15666432678699493
stem.1,0,0,29,0.17693006992340088,0.16629528999328613
stem.1,0,0,30,0.33276623487472534,0.2701563835144043
stem.1,0,0,31,-0.06677243113517761,0.07260346412658691
stem.1,0,0,32,0.14968830347061157,0.24105024337768555
stem.1,0,0,33,0.0027184709906578064,0.02260856330394745
stem.1,0,0,34,0.14494411647319794,0.3164801001548767
stem.1,0,0,35,-0.026323653757572174,-0.04283423349261284
stem.1,0,0,36,0.12689870595932007,0.2115309089422226
stem.1,0,0,37,0.2855236232280731,0.45544058084487915
stem.1,0,0,38,-0.07255181670188904,0.016268447041511536
stem.1,0,0,39,0.31475135684013367,0.356535404920578
stem.1,0,0,40,0.033018238842487335,0.05305583402514458
stem.1,0,0,41,0.07108478993177414,0.07708834111690521
stem.1,0,0,42,0.044515691697597504,0.08321228623390198
stem.1,0,0,43,-0.2039622664451599,-0.024952158331871033
stem.1,0,0,44,0.07161062955856323,0.26939311623573303
stem.1,0,0,45,0.017383113503456116,0.2482992708683014
stem.1,0,0,46,0.23241306841373444,0.24514706432819366
stem.1,0,0,47,-0.10400505363941193,-0.0708540827035904
stem.1,0,0,48,0.22934581339359283,0.4087110757827759
stem.1,0,0,49,0.20797711610794067,0.25510045886039734
stem.1,0,0,50,0.10610281676054001,0.24418862164020538
stem.1,0,0,51,0.28916633129119873,0.29025334119796753
stem.1,0,0,52,0.17627112567424774,0.24769726395606995
stem.1,0,0,53,-0.03102237358689308,0.17701862752437592
stem.1,0,0,54,-0.053060755133628845,0.007392905652523041
stem.1,0,0,55,-0.18710380792617798,-0.06926436722278595
stem.1,0,0,56,0.0871521532535553,0.18552201986312866
stem.1,0,0,57,0.20257821679115295,0.24158185720443726
stem.1,0,0,58,0.12712834775447845,0.26448583602905273
stem.1,0,0,59,-0.022189557552337646,0.20059341192245483
stem.1,0,0,60,0.35375040769577026,0.42816394567489624
stem.1,0,0,61,0.2394644320011139,0.22248981893062592
stem.1,0,0,62,0.019793324172496796,0.13156650960445404
stem.1,0,0,63,0.30617767572402954,0.27161186933517456
layer1.0.bn1,1,0,0,-0.17706751823425293,0.19990786910057068
layer1.0.bn1,1,0,1,0.049744557589292526,0.3524104952812195
layer1.0.bn1,1,0,2,-0.1837160289287567,0.21770599484443665
layer1.0.bn1,1,0,3,-0.26352372765541077,-0.06885906308889389
layer1.0.bn1,1,0,4,0.06128266826272011,0.39877644181251526
layer1.0.bn1,1,0,5,-0.03193178027868271,0.3573569655418396
layer1.0.bn1,1,0,6,0.0856703594326973,0.3972904086112976
layer1.0.bn1,1,0,7,-0.00477529875934124,0.22170370817184448
layer1.0.bn1,1,0,8,0.07885833084583282,0.3718329668045044
layer1.0.bn1,1,0,9,-0.13782899081707,0.2736617922782898
layer1.0.bn1,1,0,10,0.3097468614578247,0.5170962810516357
layer1.0.bn1,1,0,11,0.2759329080581665,0.4437159597873688
layer1.0.bn1,1,0,12,-0.2348748743534088,0.22695781290531158
layer1.0.bn1,1,0,13,0.08735954016447067,0.5810372829437256
layer1.0.bn1,1,0,14,0.02892402932047844,0.3914444148540497
layer1.0.bn1,1,0,15,-0.09192374348640442,0.25391146540641785
layer1.0.bn1,1,0,16,0.05947134271264076,0.48745882511138916
layer1.0.bn1,1,0,17,-0.17189744114875793,0.27937051653862
layer1.0.bn1,1,0,18,0.12702660262584686,0.47078612446784973
layer1.0.bn1,1,0,19,0.07681714743375778,0.4647851884365082
layer1.0.bn1,1,0,20,0.04727862402796745,0.408574640750885
layer1.0.bn1,1,0,21,-0.005235951393842697,0.4860951602458954
layer1.0.bn1,1,0,22,0.26155808568000793,0.21554601192474365
layer1.0.bn1,1,0,23,0.007974471896886826,0.17561855912208557
layer1.0.bn1,1,0,24,0.9641886949539185,0.9556823372840881
layer1.0.bn1,1,0,25,0.023771971464157104,0.27440759539604187
layer1.0.bn1,1,0,26,0.07973409444093704,0.4426083266735077
layer1.0.bn1,1,0,27,0.38247817754745483,0.1477433443069458
layer1.0.bn1,1,0,28,-0.25310754776000977,0.11032379418611526
layer1.0.bn1,1,0,29,0.24632729589939117,0.5247302055358887
layer1.0.bn1,1,0,30,0.1898369938135147,0.40133044123649597
layer1.0.bn1,1,0,31,0.0021377485245466232,0.4586843252182007
layer1.0.bn1,1,0,32,0.17184773087501526,0.49160629510879517
layer1.0.bn1,1,0,33,0.09239421039819717,0.41865187883377075
